0.3281 	WARNING 	Movie2 stim could not be imported and won't be available
0.5767 	WARNING 	TextBox stim could not be imported and won't be available.
0.5767 	WARNING 	TextBox Font Manager Found No Fonts.
2.5193 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0xf1c97b0>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
2.5194 	EXP 	window1: recordFrameIntervals = False
2.6851 	EXP 	window1: recordFrameIntervals = True
2.8686 	EXP 	window1: recordFrameIntervals = False
2.9377 	EXP 	Created trialInstrText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='trialInstrText', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=20)
2.9443 	EXP 	Created restaurantText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'blue', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='restaurantText', opacity=1.0, ori=0, pos=array([ 0.  ,  0.35]), rgb=array([   0.,    0.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
2.9471 	EXP 	Created foodImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='foodImg', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
2.9527 	EXP 	Created fixationtext = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='fixationtext', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
2.9574 	EXP 	Created sickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image=u'images/sick.png', interpolate=True, mask=None, maskParams=None, name='sickImg', opacity=1.0, ori=0.0, pos=array([-0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
2.9599 	EXP 	Created notsickImg = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image=u'images/smiley.png', interpolate=True, mask=None, maskParams=None, name='notsickImg', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.6]), size=array([ 0.3 ,  0.45]), texRes=128, units=u'norm', win=Window(...))
2.9659 	EXP 	Imported irrelevant.xlsx as conditions, 4 conditions, 4 params
2.9662 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
2.9667 	EXP 	New trial (rep=0, index=0): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u"Molina's Cantina"}
2.9801 	EXP 	window1: recordFrameIntervals = False
3.0017 	EXP 	restaurantText: text = u"Molina's Cantina"
3.0017 	EXP 	foodImg: image = u'foods/mexican_food2.png'
3.0017 	EXP 	trialInstrText: autoDraw = True
3.0017 	EXP 	restaurantText: autoDraw = True
3.0017 	EXP 	foodImg: autoDraw = True
3.0017 	EXP 	sickImg: autoDraw = True
3.0017 	EXP 	notsickImg: autoDraw = True
3.0022 	EXP 	window1: recordFrameIntervals = False
5.7817 	DATA 	Keypress: y
5.7826 	DATA 	Keypress: y
5.7831 	DATA 	Keypress: y
5.7834 	DATA 	Keypress: n
5.7838 	DATA 	Keypress: n
5.7842 	DATA 	Keypress: n
5.7845 	DATA 	Keypress: y
5.7849 	DATA 	Keypress: y
5.7852 	DATA 	Keypress: y
5.7854 	DATA 	Keypress: n
5.7857 	DATA 	Keypress: y
5.7861 	DATA 	Keypress: n
5.7864 	DATA 	Keypress: y
5.7868 	DATA 	Keypress: n
5.7874 	DATA 	Keypress: y
5.7878 	DATA 	Keypress: n
5.7885 	DATA 	Keypress: y
5.7889 	DATA 	Keypress: n
5.7896 	DATA 	Keypress: y
5.7899 	DATA 	Keypress: n
5.8749 	DATA 	Keypress: y
5.9629 	DATA 	Keypress: n
5.9873 	EXP 	window1: recordFrameIntervals = False
5.9883 	EXP 	New trial (rep=0, index=1): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u'Restaurante Arroyo'}
5.9998 	EXP 	window1: recordFrameIntervals = False
6.0175 	EXP 	trialInstrText: autoDraw = False
6.0175 	EXP 	restaurantText: autoDraw = False
6.0175 	EXP 	foodImg: autoDraw = False
6.0175 	EXP 	fixationtext: autoDraw = True
6.0175 	EXP 	sickImg: autoDraw = False
6.0175 	EXP 	notsickImg: autoDraw = False
6.0175 	EXP 	trialInstrText: autoDraw = False
6.0175 	EXP 	restaurantText: autoDraw = False
6.0175 	EXP 	foodImg: autoDraw = False
6.0175 	EXP 	fixationtext: autoDraw = False
6.0175 	EXP 	sickImg: autoDraw = False
6.0175 	EXP 	notsickImg: autoDraw = False
6.0175 	EXP 	restaurantText: text = u'Restaurante Arroyo'
6.0175 	EXP 	foodImg: image = u'foods/mexican_food2.png'
6.0175 	EXP 	trialInstrText: autoDraw = True
6.0175 	EXP 	restaurantText: autoDraw = True
6.0175 	EXP 	foodImg: autoDraw = True
6.0175 	EXP 	sickImg: autoDraw = True
6.0175 	EXP 	notsickImg: autoDraw = True
6.0182 	EXP 	window1: recordFrameIntervals = False
8.8033 	DATA 	Keypress: y
8.8044 	DATA 	Keypress: y
8.8048 	DATA 	Keypress: n
8.8051 	DATA 	Keypress: n
8.8054 	DATA 	Keypress: n
8.8057 	DATA 	Keypress: y
8.8059 	DATA 	Keypress: y
8.8063 	DATA 	Keypress: y
8.8066 	DATA 	Keypress: n
8.8069 	DATA 	Keypress: n
8.8073 	DATA 	Keypress: n
8.8076 	DATA 	Keypress: n
8.8079 	DATA 	Keypress: y
8.8082 	DATA 	Keypress: n
8.8085 	DATA 	Keypress: y
8.8087 	DATA 	Keypress: n
8.8089 	DATA 	Keypress: y
8.8748 	DATA 	Keypress: n
8.9787 	DATA 	Keypress: y
9.0186 	EXP 	window1: recordFrameIntervals = False
9.0195 	EXP 	New trial (rep=0, index=2): {u'food': u'mexican_food1', u'corrAns': u'left', u'sick': u'Yes', u'restaurant': u"Molina's Cantina"}
9.0290 	EXP 	window1: recordFrameIntervals = False
9.0422 	EXP 	trialInstrText: autoDraw = False
9.0422 	EXP 	restaurantText: autoDraw = False
9.0422 	EXP 	foodImg: autoDraw = False
9.0422 	EXP 	fixationtext: autoDraw = True
9.0422 	EXP 	sickImg: autoDraw = False
9.0422 	EXP 	notsickImg: autoDraw = False
9.0422 	EXP 	trialInstrText: autoDraw = False
9.0422 	EXP 	restaurantText: autoDraw = False
9.0422 	EXP 	foodImg: autoDraw = False
9.0422 	EXP 	fixationtext: autoDraw = False
9.0422 	EXP 	sickImg: autoDraw = False
9.0422 	EXP 	notsickImg: autoDraw = False
9.0422 	EXP 	restaurantText: text = u"Molina's Cantina"
9.0422 	EXP 	foodImg: image = u'foods/mexican_food1.png'
9.0422 	EXP 	trialInstrText: autoDraw = True
9.0422 	EXP 	restaurantText: autoDraw = True
9.0422 	EXP 	foodImg: autoDraw = True
9.0422 	EXP 	sickImg: autoDraw = True
9.0422 	EXP 	notsickImg: autoDraw = True
9.0425 	EXP 	window1: recordFrameIntervals = False
11.8351 	DATA 	Keypress: n
11.8353 	DATA 	Keypress: y
11.8358 	DATA 	Keypress: n
11.8360 	DATA 	Keypress: y
11.8364 	DATA 	Keypress: n
11.8367 	DATA 	Keypress: y
11.8374 	DATA 	Keypress: escape
11.8377 	DATA 	Keypress: escape
11.8381 	DATA 	Keypress: escape
11.8384 	DATA 	Keypress: escape
11.8390 	DATA 	Keypress: escape
11.8395 	DATA 	Keypress: escape
11.8400 	DATA 	Keypress: escape
11.8404 	DATA 	Keypress: escape
11.9307 	DATA 	Keypress: escape
