0.3185 	WARNING 	Movie2 stim could not be imported and won't be available
0.5745 	WARNING 	TextBox stim could not be imported and won't be available.
0.5745 	WARNING 	TextBox Font Manager Found No Fonts.
3.0320 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0xe5956c0>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.0320 	EXP 	window1: recordFrameIntervals = False
3.1970 	EXP 	window1: recordFrameIntervals = True
3.3807 	EXP 	window1: recordFrameIntervals = False
3.4468 	EXP 	Created trialInstrText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='trialInstrText', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=20)
3.4506 	EXP 	Created fixationITIText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='fixationITIText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3.4565 	EXP 	Imported irrelevant.xlsx as conditions, 4 conditions, 4 params
3.4568 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
3.4572 	EXP 	New trial (rep=0, index=0): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u"Molina's Cantina"}
3.4574 	EXP 	window1: recordFrameIntervals = False
3.4634 	EXP 	fixationITIText: autoDraw = True
3.4635 	EXP 	window1: recordFrameIntervals = False
4.2594 	DATA 	Keypress: left
4.2602 	DATA 	Keypress: left
4.2606 	DATA 	Keypress: left
4.3721 	DATA 	Keypress: left
4.4675 	EXP 	window1: recordFrameIntervals = False
4.4804 	EXP 	trialInstrText: autoDraw = True
4.4804 	EXP 	fixationITIText: autoDraw = False
4.4806 	EXP 	window1: recordFrameIntervals = False
7.2717 	DATA 	Keypress: left
7.2727 	DATA 	Keypress: left
7.2731 	DATA 	Keypress: left
7.2735 	DATA 	Keypress: right
7.2738 	DATA 	Keypress: right
7.2741 	DATA 	Keypress: right
7.2744 	DATA 	Keypress: left
7.2748 	DATA 	Keypress: right
7.2751 	DATA 	Keypress: left
7.2755 	DATA 	Keypress: right
7.2758 	DATA 	Keypress: left
7.2761 	DATA 	Keypress: right
7.2764 	DATA 	Keypress: left
7.2766 	DATA 	Keypress: down
7.2770 	DATA 	Keypress: down
7.2772 	DATA 	Keypress: left
7.2776 	DATA 	Keypress: left
7.2780 	DATA 	Keypress: left
7.2783 	DATA 	Keypress: left
7.2786 	DATA 	Keypress: right
7.2788 	DATA 	Keypress: left
7.2790 	DATA 	Keypress: right
7.3479 	DATA 	Keypress: right
7.4811 	EXP 	window1: recordFrameIntervals = False
7.4976 	EXP 	trialInstrText: autoDraw = False
7.4977 	EXP 	window1: recordFrameIntervals = False
7.7866 	DATA 	Keypress: right
7.7872 	DATA 	Keypress: right
7.9319 	DATA 	Keypress: right
7.9866 	EXP 	New trial (rep=0, index=1): {u'food': u'mexican_food1', u'corrAns': u'left', u'sick': u'Yes', u'restaurant': u"Molina's Cantina"}
7.9868 	EXP 	window1: recordFrameIntervals = False
7.9978 	EXP 	trialInstrText: autoDraw = False
7.9978 	EXP 	fixationITIText: autoDraw = False
7.9978 	EXP 	fixationITIText: autoDraw = True
7.9979 	EXP 	window1: recordFrameIntervals = False
8.7901 	DATA 	Keypress: right
8.7905 	DATA 	Keypress: left
8.7909 	DATA 	Keypress: left
8.7912 	DATA 	Keypress: right
8.9319 	DATA 	Keypress: right
8.9953 	EXP 	window1: recordFrameIntervals = False
9.0146 	EXP 	trialInstrText: autoDraw = True
9.0146 	EXP 	fixationITIText: autoDraw = False
9.0151 	EXP 	window1: recordFrameIntervals = False
11.7990 	DATA 	Keypress: left
11.7994 	DATA 	Keypress: left
11.7998 	DATA 	Keypress: escape
11.8001 	DATA 	Keypress: escape
11.8005 	DATA 	Keypress: escape
11.8008 	DATA 	Keypress: escape
11.8012 	DATA 	Keypress: escape
11.8015 	DATA 	Keypress: escape
11.8019 	DATA 	Keypress: escape
11.8022 	DATA 	Keypress: escape
11.8025 	DATA 	Keypress: escape
11.8029 	DATA 	Keypress: escape
11.8032 	DATA 	Keypress: escape
11.8036 	DATA 	Keypress: escape
11.8039 	DATA 	Keypress: escape
11.8042 	DATA 	Keypress: escape
11.8045 	DATA 	Keypress: escape
11.8048 	DATA 	Keypress: escape
11.8051 	DATA 	Keypress: escape
11.9238 	DATA 	Keypress: escape
