food,corrAns,sick,restaurant,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,responseKey.keys,responseKey.corr,responseKey.rt,date,frameRate,expName,session,participant,
mexican_food1,left,Yes,Restaurante Arroyo,0,0,0,2,None,0,,2016_Sep_15_1215,59.9692597607,context,001,,
mexican_food2,right,No,Molina's Cantina,0,1,1,1,left,0,2.28567409515,2016_Sep_15_1215,59.9692597607,context,001,,
mexican_food1,left,Yes,Molina's Cantina,0,2,2,0,left,1,2.62073898315,2016_Sep_15_1215,59.9692597607,context,001,,
mexican_food2,right,No,Restaurante Arroyo,0,3,3,3,left,0,0.458096981049,2016_Sep_15_1215,59.9692597607,context,001,,
