participant,session,mriMode,isPractice,restaurantsReshuffled,foodsReshuffled,contextRole,contextId,cueId,sick,corrAns,response.keys,response.rt,response.corr,restaurant,food,isTrain,roundId,trialId
conP004,001,off,0,"Le Parisien;Au Petit Sud Ouest;Chez Toinette","french_food1;french_food2;french_food0",modulatory,1,1,Yes,left,left,1.63586592674,1,Au Petit Sud Ouest,french_food2,1,7,18
conP004,001,off,0,"Le Parisien;Au Petit Sud Ouest;Chez Toinette","french_food1;french_food2;french_food0",modulatory,0,1,No,right,right,1.60329508781,1,Le Parisien,french_food2,1,7,19
conP004,001,off,0,"Le Parisien;Au Petit Sud Ouest;Chez Toinette","french_food1;french_food2;french_food0",modulatory,0,0,Yes,left,left,1.33306193352,1,Le Parisien,french_food1,1,7,20
conP004,001,off,0,"Le Parisien;Au Petit Sud Ouest;Chez Toinette","french_food1;french_food2;french_food0",modulatory,0,0,None,None,left,0.971140861511,0,Le Parisien,french_food1,0,7,1
conP004,001,off,0,"Le Parisien;Au Petit Sud Ouest;Chez Toinette","french_food1;french_food2;french_food0",modulatory,2,0,None,None,right,1.27070999146,0,Chez Toinette,french_food1,0,7,2
conP004,001,off,0,"Le Parisien;Au Petit Sud Ouest;Chez Toinette","french_food1;french_food2;french_food0",modulatory,0,2,None,None,right,0.803471088409,0,Le Parisien,french_food0,0,7,3
conP004,001,off,0,"Le Parisien;Au Petit Sud Ouest;Chez Toinette","french_food1;french_food2;french_food0",modulatory,2,2,None,None,right,0.947971105576,0,Chez Toinette,french_food0,0,7,4
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,1,No,right,right,1.0304210186,1,Metro Drive-In,fast_food0,1,8,1
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,0,Yes,left,right,0.800796031952,0,Burger Masters,fast_food2,1,8,2
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,0,Yes,left,left,1.50114703178,1,Burger Masters,fast_food2,1,8,3
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,1,Yes,left,right,1.47317409515,0,Burger Masters,fast_food0,1,8,4
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,0,No,right,right,1.00115680695,1,Metro Drive-In,fast_food2,1,8,5
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,1,Yes,left,left,1.57187199593,1,Burger Masters,fast_food0,1,8,6
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,0,No,right,right,0.936778068542,1,Metro Drive-In,fast_food2,1,8,7
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,0,Yes,left,left,0.923152923584,1,Burger Masters,fast_food2,1,8,8
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,1,No,right,right,1.63730502129,1,Metro Drive-In,fast_food0,1,8,9
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,1,Yes,left,left,0.793570041656,1,Burger Masters,fast_food0,1,8,10
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,0,Yes,left,left,0.603720903397,1,Burger Masters,fast_food2,1,8,11
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,1,No,right,right,1.07201099396,1,Metro Drive-In,fast_food0,1,8,12
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,0,No,right,right,1.40476298332,1,Metro Drive-In,fast_food2,1,8,13
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,0,No,right,right,1.23719596863,1,Metro Drive-In,fast_food2,1,8,14
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,1,No,right,right,1.10375189781,1,Metro Drive-In,fast_food0,1,8,15
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,1,Yes,left,left,0.935018062592,1,Burger Masters,fast_food0,1,8,16
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,0,No,right,right,1.23769593239,1,Metro Drive-In,fast_food2,1,8,17
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,0,Yes,left,left,0.670251131058,1,Burger Masters,fast_food2,1,8,18
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,1,Yes,left,left,1.2842669487,1,Burger Masters,fast_food0,1,8,19
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,1,1,No,right,right,1.40624308586,1,Metro Drive-In,fast_food0,1,8,20
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,0,None,None,left,1.27100610733,0,Burger Masters,fast_food2,0,8,1
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,2,2,None,None,right,0.852546930313,0,Dave's Sandwiches,fast_food1,0,8,2
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,2,0,None,None,right,0.93363404274,0,Dave's Sandwiches,fast_food2,0,8,3
conP004,001,off,0,"Burger Masters;Metro Drive-In;Dave's Sandwiches","fast_food2;fast_food0;fast_food1",additive,0,2,None,None,left,0.60187292099,0,Burger Masters,fast_food1,0,8,4
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,0,No,right,right,1.29943609238,1,Gyro King,greek_food2,1,9,1
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,0,Yes,left,right,1.06870007515,0,Myconos Restaurant,greek_food2,1,9,2
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,0,Yes,left,left,0.998064994812,1,Myconos Restaurant,greek_food2,1,9,3
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,0,No,right,right,1.47240209579,1,Gyro King,greek_food2,1,9,4
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,1,No,right,right,1.4046561718,1,Myconos Restaurant,greek_food0,1,9,5
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,1,Yes,left,right,1.18697810173,0,Gyro King,greek_food0,1,9,6
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,0,Yes,left,left,0.902234077454,1,Myconos Restaurant,greek_food2,1,9,7
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,1,Yes,left,left,1.37957978249,1,Gyro King,greek_food0,1,9,8
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,0,Yes,left,left,1.57077789307,1,Myconos Restaurant,greek_food2,1,9,9
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,1,No,right,right,1.14453911781,1,Myconos Restaurant,greek_food0,1,9,10
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,1,No,right,right,1.30472803116,1,Myconos Restaurant,greek_food0,1,9,11
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,0,No,right,right,1.36712789536,1,Gyro King,greek_food2,1,9,12
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,0,No,right,right,1.26904702187,1,Gyro King,greek_food2,1,9,13
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,0,Yes,left,left,1.2083799839,1,Myconos Restaurant,greek_food2,1,9,14
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,1,Yes,left,left,0.636142015457,1,Gyro King,greek_food0,1,9,15
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,1,No,right,right,1.10269284248,1,Myconos Restaurant,greek_food0,1,9,16
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,1,Yes,left,left,1.09149599075,1,Gyro King,greek_food0,1,9,17
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,1,No,right,right,1.17009091377,1,Myconos Restaurant,greek_food0,1,9,18
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,0,No,right,right,1.74815511703,1,Gyro King,greek_food2,1,9,19
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,1,1,Yes,left,left,1.18734502792,1,Gyro King,greek_food0,1,9,20
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,2,None,None,right,1.67033100128,0,Myconos Restaurant,greek_food1,0,9,1
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,2,2,None,None,right,2.40600395203,0,Mediterranean Grill,greek_food1,0,9,2
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,2,0,None,None,right,1.53629493713,0,Mediterranean Grill,greek_food2,0,9,3
conP004,001,off,0,"Myconos Restaurant;Gyro King;Mediterranean Grill","greek_food2;greek_food0;greek_food1",modulatory,0,0,None,None,left,0.905324935913,0,Myconos Restaurant,greek_food2,0,9,4
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,1,Yes,left,right,1.45425796509,0,Fino Bar & Restorante,italian_food2,1,1,1
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,0,Yes,left,right,1.82245993614,0,Restorante Milano,italian_food1,1,1,2
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,0,No,right,left,1.00342392921,0,Fino Bar & Restorante,italian_food1,1,1,3
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,0,Yes,left,left,2.27197122574,1,Restorante Milano,italian_food1,1,1,4
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,0,No,right,right,1.08677101135,1,Fino Bar & Restorante,italian_food1,1,1,5
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,1,Yes,left,left,2.05617904663,1,Fino Bar & Restorante,italian_food2,1,1,6
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,1,No,right,right,1.62117695808,1,Restorante Milano,italian_food2,1,1,7
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,1,No,right,right,1.67047595978,1,Restorante Milano,italian_food2,1,1,8
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,0,Yes,left,left,0.985529899597,1,Restorante Milano,italian_food1,1,1,9
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,1,Yes,left,left,1.15313482285,1,Fino Bar & Restorante,italian_food2,1,1,10
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,0,Yes,left,right,1.06860589981,0,Restorante Milano,italian_food1,1,1,11
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,0,No,right,right,0.934438943863,1,Fino Bar & Restorante,italian_food1,1,1,12
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,1,No,right,right,1.57092380524,1,Restorante Milano,italian_food2,1,1,13
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,0,No,right,right,2.20402312279,1,Fino Bar & Restorante,italian_food1,1,1,14
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,0,No,right,right,2.42235517502,1,Fino Bar & Restorante,italian_food1,1,1,15
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,1,Yes,left,left,1.65456295013,1,Fino Bar & Restorante,italian_food2,1,1,16
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,1,No,right,right,0.886413812637,1,Restorante Milano,italian_food2,1,1,17
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,0,Yes,left,left,1.83770895004,1,Restorante Milano,italian_food1,1,1,18
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,1,1,Yes,left,right,1.65551781654,0,Fino Bar & Restorante,italian_food2,1,1,19
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,1,No,right,right,1.452698946,1,Restorante Milano,italian_food2,1,1,20
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,2,0,None,None,right,1.32048988342,0,Trattoria Contadina,italian_food1,0,1,1
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,2,2,None,None,right,2.45703911781,0,Trattoria Contadina,italian_food0,0,1,2
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,2,None,None,right,3.17465901375,0,Restorante Milano,italian_food0,0,1,3
conP006,001,off,0,"Restorante Milano;Fino Bar & Restorante;Trattoria Contadina","italian_food1;italian_food2;italian_food0",modulatory,0,0,None,None,left,2.7567460537,0,Restorante Milano,italian_food1,0,1,4
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,0,Yes,left,right,1.5535030365,0,Metro Drive-In,fast_food2,1,2,1
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,1,Yes,left,right,1.50493597984,0,Metro Drive-In,fast_food1,1,2,2
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,0,Yes,left,left,1.00194692612,1,Metro Drive-In,fast_food2,1,2,3
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,1,No,right,right,1.55514001846,1,Dave's Sandwiches,fast_food1,1,2,4
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,1,No,right,right,0.900384902954,1,Dave's Sandwiches,fast_food1,1,2,5
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,1,Yes,left,left,0.885207891464,1,Metro Drive-In,fast_food1,1,2,6
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,0,Yes,left,left,1.10282921791,1,Metro Drive-In,fast_food2,1,2,7
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,1,Yes,left,left,0.751394987106,1,Metro Drive-In,fast_food1,1,2,8
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,0,Yes,left,left,0.951496124268,1,Metro Drive-In,fast_food2,1,2,9
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,1,No,right,right,0.935832023621,1,Dave's Sandwiches,fast_food1,1,2,10
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,1,Yes,left,left,0.686000108719,1,Metro Drive-In,fast_food1,1,2,11
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,1,Yes,left,left,0.734233140945,1,Metro Drive-In,fast_food1,1,2,12
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,0,Yes,left,left,0.952367067337,1,Metro Drive-In,fast_food2,1,2,13
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,1,No,right,right,0.934880971909,1,Dave's Sandwiches,fast_food1,1,2,14
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,0,No,right,right,1.01944208145,1,Dave's Sandwiches,fast_food2,1,2,15
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,0,No,right,left,1.28718495369,0,Dave's Sandwiches,fast_food2,1,2,16
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,0,No,right,right,0.734721899033,1,Dave's Sandwiches,fast_food2,1,2,17
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,1,No,right,right,0.600900173187,1,Dave's Sandwiches,fast_food1,1,2,18
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,0,No,right,right,0.701853990555,1,Dave's Sandwiches,fast_food2,1,2,19
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,1,0,No,right,right,0.565805196762,1,Dave's Sandwiches,fast_food2,1,2,20
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,2,0,None,None,right,1.18742203712,0,Burger Masters,fast_food2,0,2,1
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,0,None,None,left,1.08602190018,0,Metro Drive-In,fast_food2,0,2,2
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,2,2,None,None,right,1.1854801178,0,Burger Masters,fast_food0,0,2,3
conP006,001,off,0,"Metro Drive-In;Dave's Sandwiches;Burger Masters","fast_food2;fast_food1;fast_food0",additive,0,2,None,None,left,1.08644986153,0,Metro Drive-In,fast_food0,0,2,4
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,1,No,right,right,1.45472693443,1,Le Parisien,french_food0,1,3,1
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,1,Yes,left,right,0.952250003815,0,Chez Toinette,french_food0,1,3,2
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,0,Yes,left,right,1.0855140686,0,Le Parisien,french_food2,1,3,3
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,0,Yes,left,left,1.06973981857,1,Le Parisien,french_food2,1,3,4
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,1,Yes,left,left,2.70736503601,1,Chez Toinette,french_food0,1,3,5
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,0,Yes,left,left,1.35220003128,1,Le Parisien,french_food2,1,3,6
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,0,No,right,right,1.03551602364,1,Chez Toinette,french_food2,1,3,7
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,1,Yes,left,left,1.15256500244,1,Chez Toinette,french_food0,1,3,8
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,0,No,right,right,1.08516907692,1,Chez Toinette,french_food2,1,3,9
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,1,No,right,right,1.4875330925,1,Le Parisien,french_food0,1,3,10
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,1,No,right,right,0.985867977142,1,Le Parisien,french_food0,1,3,11
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,1,Yes,left,left,0.852253913879,1,Chez Toinette,french_food0,1,3,12
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,0,No,right,right,0.702408075333,1,Chez Toinette,french_food2,1,3,13
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,0,No,right,right,0.852499961853,1,Chez Toinette,french_food2,1,3,14
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,0,Yes,left,left,1.45382094383,1,Le Parisien,french_food2,1,3,15
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,1,No,right,right,1.53769302368,1,Le Parisien,french_food0,1,3,16
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,1,No,right,right,2.1053750515,1,Le Parisien,french_food0,1,3,17
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,1,Yes,left,left,0.952419996262,1,Chez Toinette,french_food0,1,3,18
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,1,0,No,right,left,1.38620400429,0,Chez Toinette,french_food2,1,3,19
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,0,Yes,left,left,1.30232620239,1,Le Parisien,french_food2,1,3,20
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,2,None,None,right,1.98714804649,0,Le Parisien,french_food1,0,3,1
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,2,2,None,None,right,1.43791508675,0,Au Petit Sud Ouest,french_food1,0,3,2
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,0,0,None,None,left,2.07206010818,0,Le Parisien,french_food2,0,3,3
conP006,001,off,0,"Le Parisien;Chez Toinette;Au Petit Sud Ouest","french_food2;french_food0;french_food1",modulatory,2,0,None,None,right,0.885401010513,0,Au Petit Sud Ouest,french_food2,0,3,4
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,0,0,Yes,left,right,1.48696184158,0,Mediterranean Grill,greek_food2,1,4,1
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,0,0,Yes,left,left,0.868502855301,1,Mediterranean Grill,greek_food2,1,4,2
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,0,0,Yes,left,left,1.25383496284,1,Mediterranean Grill,greek_food2,1,4,3
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,0,1,No,right,left,1.40302681923,0,Mediterranean Grill,greek_food0,1,4,4
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,0,1,No,right,right,0.585643053055,1,Mediterranean Grill,greek_food0,1,4,5
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,0,0,Yes,left,left,0.885381937027,1,Mediterranean Grill,greek_food2,1,4,6
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,1,0,No,right,right,1.88821005821,1,Gyro King,greek_food2,1,4,7
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,1,0,No,right,right,0.817049026489,1,Gyro King,greek_food2,1,4,8
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,1,1,Yes,left,right,1.06921291351,0,Gyro King,greek_food0,1,4,9
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,0,1,No,right,right,1.82110190392,1,Mediterranean Grill,greek_food0,1,4,10
conP006,001,off,0,"Mediterranean Grill;Gyro King;Myconos Restaurant","greek_food2;greek_food0;greek_food1",modulatory,1,0,No,right,right,0.885671138763,1,Gyro King,greek_food2,1,4,11
